source_file,schema,activity,started_at,platform,x,y,time,tap_interval
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.24214659685863874,0.7466666666666667,11.880614042282104,0.14995503425598145
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.25523560209424084,0.7866666666666666,12.030632019042969,0.15001797676086426
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.46596858638743455,0.09166666666666666,12.213878989219666,0.18324697017669678
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4882198952879581,0.26666666666666666,12.36391794681549,0.1500389575958252
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.5968586387434555,0.86,12.514441013336182,0.15052306652069092
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6256544502617801,0.6016666666666667,12.681769013404846,0.16732800006866455
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6780104712041884,0.021666666666666667,12.863741040229797,0.18197202682495117
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7447643979057592,0.22333333333333333,12.997090935707092,0.13334989547729492
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6112565445026178,0.785,13.164294958114624,0.16720402240753174
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7015706806282722,0.7066666666666667,13.314386010169983,0.1500910520553589
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6976439790575916,0.49,13.497723937034607,0.18333792686462402
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.8036649214659686,0.3466666666666667,13.663740992546082,0.1660170555114746
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.8468586387434555,0.125,13.814888954162598,0.1511479616165161
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7801047120418848,0.4866666666666667,13.980795979499817,0.16590702533721924
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.8115183246073299,0.9033333333333333,14.146942973136902,0.16614699363708496
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9725130890052356,0.7133333333333334,14.296872973442078,0.14993000030517578
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9594240837696335,0.425,14.446907997131348,0.15003502368927002
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9214659685863874,0.3416666666666667,14.596904993057251,0.14999699592590332
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.5314136125654451,0.26,14.830124974250793,0.23321998119354248
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.43717277486910994,0.2733333333333333,14.996909022331238,0.16678404808044434
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.3285340314136126,0.3983333333333333,15.146926999092102,0.15001797676086426
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.2879581151832461,0.7416666666666667,15.279811024665833,0.13288402557373047
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.3036649214659686,0.8383333333333334,15.580145955085754,0.3003349304199219
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.29712041884816753,0.91,15.74676501750946,0.16661906242370605
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.27225130890052357,0.2833333333333333,15.930186986923218,0.18342196941375732
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.412303664921466,0.0,16.080165028572083,0.14997804164886475
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4568062827225131,0.17833333333333334,16.246691942214966,0.1665269136428833
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.5955497382198953,0.815,16.613346934318542,0.36665499210357666
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.5641361256544503,1.0,16.764580965042114,0.15123403072357178
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.6348167539267016,0.9366666666666666,17.046699047088623,0.2821180820465088
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.43717277486910994,0.5016666666666667,17.246619939804077,0.1999208927154541
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.36910994764397903,0.5783333333333334,17.413303017616272,0.16668307781219482
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.2670157068062827,0.6083333333333333,17.61318802833557,0.19988501071929932
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.387434554973822,0.305,17.747944951057434,0.1347569227218628
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.5471204188481675,0.10166666666666667,17.914482951164246,0.16653800010681152
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7041884816753927,0.11666666666666667,18.079977989196777,0.16549503803253174
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.9096858638743456,0.8333333333333334,18.247041940689087,0.16706395149230957
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7264397905759162,0.9083333333333333,18.44683802127838,0.19979608058929443
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.4109947643979058,0.7516666666666667,18.596832990646362,0.14999496936798096
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.31413612565445026,0.20833333333333334,18.763532042503357,0.16669905185699463
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.46596858638743455,0.018333333333333333,18.94641399383545,0.18288195133209229
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,0.7447643979057592,0.0,19.33026897907257,0.3838549852371216
