source_file,schema,activity,started_at,platform,phase,x,y,time,dt,dx,dy,step_distance,speed
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.8520942408376964,0.31166666666666665,2.3652600049972534,0.016985058784484863,0.05235602094240843,-0.14500000000000002,0.15416274818814665,9.076374132362016
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.8756544502617801,0.24,2.3819589614868164,0.01669895648956299,0.023560209424083767,-0.07166666666666666,0.07544000649004344,4.517647946277013
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,ended,0.8979057591623036,0.175,2.3825780153274536,0.000619053840637207,0.022251308900523514,-0.065,0.06870313491964189,110.98087179125501
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,began,0.9162303664921466,0.12666666666666668,2.5665639638900757,0.18398594856262207,0.01832460732984298,-0.04833333333333331,0.05169044732737418,0.2809477991727213
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.9057591623036649,0.14833333333333334,2.583166003227234,0.016602039337158203,-0.010471204188481686,0.021666666666666667,0.02406430056330998,1.4494785896242253
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.8900523560209425,0.17666666666666667,2.5986019372940063,0.015435934066772461,-0.015706806282722474,0.02833333333333332,0.03239570251407966,2.098719933237792
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.8599476439790575,0.22666666666666666,2.6154149770736694,0.016813039779663086,-0.030104712041884918,0.04999999999999999,0.05836346191860803,3.471321229442637
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.81282722513089,0.295,2.6315900087356567,0.016175031661987305,-0.04712041884816753,0.06833333333333333,0.08300468852342732,5.131655396910003
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.7630890052356021,0.36333333333333334,2.6486129760742188,0.01702296733856201,-0.04973821989528793,0.06833333333333336,0.08451825224646131,4.964954144921767
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.7212041884816754,0.42333333333333334,2.6654670238494873,0.016854047775268555,-0.041884816753926635,0.06,0.07317334128294276,4.341588576147061
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,moved,0.6767015706806283,0.4866666666666667,2.6819000244140625,0.016433000564575195,-0.04450261780104714,0.06333333333333335,0.07740538806993472,4.7103624055608195
