source_file,schema,activity,started_at,platform,reported_sample_count,reported_session_duration,sample_count,first_time,last_time,duration,yaw_mean,yaw_std,yaw_min,yaw_max,yaw_range,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,roll_mean,roll_std,roll_min,roll_max,roll_range,x_start,y_start,x_end,y_end,x_range,y_range,path_length,net_displacement,straightness_ratio,mean_speed,max_speed,speed_std,began_count,moved_count,ended_count,tap_count,mean_tap_interval,min_tap_interval,max_tap_interval,tap_interval_std
orientation_session_2026-03-23T03_48_50Z.json,orientation,orientation,2026-03-23T03:48:36Z,unknown,105,,105,0.11182999610900879,10.439278960227966,10.327448964118958,-0.18860214403420966,0.26931223445396274,-0.5248169221187604,0.5439661752204155,1.0687830973391759,0.0633946757456925,0.05536487889875339,-0.10590325038609184,0.20498445696422649,0.31088770735031834,-0.046490672331791355,0.1300622340079041,-0.3057167616584186,0.14335121340787688,0.4490679750662955,,,,,,,,,,,,,,,,,,,,
swiping_session_2026-03-23T03_42_13Z.json,path,swiping,2026-03-23T03:41:38Z,unknown,896,,896,0.8996570110321045,29.947257041931152,29.047600030899048,,,,,,,,,,,,,,,,0.8298429319371727,0.36,0.24345549738219896,0.24666666666666667,1.0,0.9983333333333333,111.17598867138975,0.5972392048822717,0.005372016134235345,9.960979404084213,490.9146331024939,33.593779709291006,82.0,731.0,83.0,,,,,
tapping_session_2026-03-23T03:37:20Z.json,tapping,tapping,2026-03-23T03:36:52Z,unknown,157,,157,0.36687803268432617,27.245728015899658,26.878849983215332,,,,,,,,,,,,,,,,,,,,0.8926701570680629,1.0,,,,,,,,,,157.0,0.1723003204052265,0.1003270149230957,0.3838549852371216,0.049300950385694826
zigzag_session_2026-03-23T03:35:17Z.json,path,zigzag,2026-03-23T03:34:33Z,unknown,1892,,1892,0.0,41.48078074998921,41.48078074998921,,,,,,,,,,,,,,,,0.09057971014492754,0.405,0.8719806763285024,0.23666666666666666,0.8200483091787439,0.4066666666666666,30.26754337554533,0.7993269550463912,0.02640871593471334,0.73655033541553,4.422896479945841,0.5798089842641334,10.0,1872.0,10.0,,,,,
